image_name,label,original_sample
linus-to-taylor_70.png,FAKE,linus-to-taylor
linus-to-taylor_71.png,FAKE,linus-to-taylor
linus-to-taylor_72.png,FAKE,linus-to-taylor
linus-to-taylor_73.png,FAKE,linus-to-taylor
linus-to-taylor_74.png,FAKE,linus-to-taylor
linus-to-taylor_75.png,FAKE,linus-to-taylor
linus-to-taylor_76.png,FAKE,linus-to-taylor
linus-to-taylor_77.png,FAKE,linus-to-taylor
linus-to-taylor_78.png,FAKE,linus-to-taylor
linus-to-taylor_79.png,FAKE,linus-to-taylor
linus-to-taylor_80.png,FAKE,linus-to-taylor
linus-to-taylor_81.png,FAKE,linus-to-taylor
linus-to-taylor_82.png,FAKE,linus-to-taylor
linus-to-taylor_83.png,FAKE,linus-to-taylor
linus-to-taylor_84.png,FAKE,linus-to-taylor
linus-to-taylor_85.png,FAKE,linus-to-taylor
linus-to-taylor_86.png,FAKE,linus-to-taylor
linus-to-taylor_87.png,FAKE,linus-to-taylor
linus-to-taylor_88.png,FAKE,linus-to-taylor
linus-to-taylor_89.png,FAKE,linus-to-taylor
linus-to-taylor_90.png,FAKE,linus-to-taylor
linus-to-taylor_91.png,FAKE,linus-to-taylor
linus-to-taylor_92.png,FAKE,linus-to-taylor
linus-to-taylor_93.png,FAKE,linus-to-taylor
linus-to-taylor_94.png,FAKE,linus-to-taylor
linus-to-taylor_95.png,FAKE,linus-to-taylor
linus-to-taylor_96.png,FAKE,linus-to-taylor
linus-to-taylor_97.png,FAKE,linus-to-taylor
linus-to-taylor_98.png,FAKE,linus-to-taylor
linus-to-taylor_99.png,FAKE,linus-to-taylor
linus-to-taylor_100.png,FAKE,linus-to-taylor
linus-to-taylor_101.png,FAKE,linus-to-taylor
linus-to-taylor_102.png,FAKE,linus-to-taylor
linus-to-taylor_103.png,FAKE,linus-to-taylor
linus-to-taylor_104.png,FAKE,linus-to-taylor
linus-to-taylor_105.png,FAKE,linus-to-taylor
linus-to-taylor_106.png,FAKE,linus-to-taylor
linus-to-taylor_107.png,FAKE,linus-to-taylor
linus-to-taylor_108.png,FAKE,linus-to-taylor
linus-to-taylor_109.png,FAKE,linus-to-taylor
linus-to-taylor_110.png,FAKE,linus-to-taylor
linus-to-taylor_111.png,FAKE,linus-to-taylor
linus-to-taylor_112.png,FAKE,linus-to-taylor
linus-to-taylor_113.png,FAKE,linus-to-taylor
linus-to-taylor_114.png,FAKE,linus-to-taylor
linus-to-taylor_115.png,FAKE,linus-to-taylor
linus-to-taylor_116.png,FAKE,linus-to-taylor
linus-to-taylor_117.png,FAKE,linus-to-taylor
linus-to-taylor_118.png,FAKE,linus-to-taylor
linus-to-taylor_119.png,FAKE,linus-to-taylor
linus-to-taylor_120.png,FAKE,linus-to-taylor
linus-to-taylor_121.png,FAKE,linus-to-taylor
linus-to-taylor_122.png,FAKE,linus-to-taylor
linus-to-taylor_123.png,FAKE,linus-to-taylor
linus-to-taylor_124.png,FAKE,linus-to-taylor
linus-to-taylor_125.png,FAKE,linus-to-taylor
linus-to-taylor_126.png,FAKE,linus-to-taylor
linus-to-taylor_127.png,FAKE,linus-to-taylor
linus-to-taylor_128.png,FAKE,linus-to-taylor
linus-to-taylor_129.png,FAKE,linus-to-taylor
linus-to-taylor_130.png,FAKE,linus-to-taylor
linus-to-taylor_131.png,FAKE,linus-to-taylor
linus-to-taylor_132.png,FAKE,linus-to-taylor
linus-to-taylor_133.png,FAKE,linus-to-taylor
linus-to-taylor_134.png,FAKE,linus-to-taylor
linus-to-taylor_135.png,FAKE,linus-to-taylor
linus-to-taylor_136.png,FAKE,linus-to-taylor
linus-to-taylor_137.png,FAKE,linus-to-taylor
linus-to-taylor_138.png,FAKE,linus-to-taylor
linus-to-taylor_139.png,FAKE,linus-to-taylor
linus-to-taylor_140.png,FAKE,linus-to-taylor
linus-to-taylor_141.png,FAKE,linus-to-taylor
linus-to-taylor_142.png,FAKE,linus-to-taylor
linus-to-taylor_143.png,FAKE,linus-to-taylor
linus-to-taylor_144.png,FAKE,linus-to-taylor
linus-to-taylor_145.png,FAKE,linus-to-taylor
linus-to-taylor_146.png,FAKE,linus-to-taylor
linus-to-taylor_147.png,FAKE,linus-to-taylor
linus-to-taylor_148.png,FAKE,linus-to-taylor
linus-to-taylor_149.png,FAKE,linus-to-taylor
linus-to-taylor_150.png,FAKE,linus-to-taylor
linus-to-taylor_151.png,FAKE,linus-to-taylor
linus-to-taylor_152.png,FAKE,linus-to-taylor
linus-to-taylor_153.png,FAKE,linus-to-taylor
linus-to-taylor_154.png,FAKE,linus-to-taylor
linus-to-taylor_155.png,FAKE,linus-to-taylor
linus-to-taylor_156.png,FAKE,linus-to-taylor
linus-to-taylor_157.png,FAKE,linus-to-taylor
linus-to-taylor_158.png,FAKE,linus-to-taylor
linus-to-taylor_159.png,FAKE,linus-to-taylor
linus-to-taylor_160.png,FAKE,linus-to-taylor
linus-to-taylor_161.png,FAKE,linus-to-taylor
linus-to-taylor_162.png,FAKE,linus-to-taylor
linus-to-taylor_163.png,FAKE,linus-to-taylor
linus-to-taylor_164.png,FAKE,linus-to-taylor
linus-to-taylor_165.png,FAKE,linus-to-taylor
linus-to-taylor_166.png,FAKE,linus-to-taylor
linus-to-taylor_167.png,FAKE,linus-to-taylor
linus-to-taylor_168.png,FAKE,linus-to-taylor
linus-to-taylor_169.png,FAKE,linus-to-taylor
linus-to-taylor_170.png,FAKE,linus-to-taylor
linus-to-taylor_171.png,FAKE,linus-to-taylor
linus-to-taylor_172.png,FAKE,linus-to-taylor
linus-to-taylor_173.png,FAKE,linus-to-taylor
linus-to-taylor_174.png,FAKE,linus-to-taylor
linus-to-taylor_175.png,FAKE,linus-to-taylor
linus-to-taylor_176.png,FAKE,linus-to-taylor
linus-to-taylor_177.png,FAKE,linus-to-taylor
linus-to-taylor_178.png,FAKE,linus-to-taylor
linus-to-taylor_179.png,FAKE,linus-to-taylor
linus-to-taylor_180.png,FAKE,linus-to-taylor
linus-to-taylor_181.png,FAKE,linus-to-taylor
linus-to-taylor_182.png,FAKE,linus-to-taylor
linus-to-taylor_183.png,FAKE,linus-to-taylor
linus-to-taylor_184.png,FAKE,linus-to-taylor
linus-to-taylor_185.png,FAKE,linus-to-taylor
linus-to-taylor_186.png,FAKE,linus-to-taylor
linus-to-taylor_187.png,FAKE,linus-to-taylor
linus-to-taylor_188.png,FAKE,linus-to-taylor
linus-to-taylor_189.png,FAKE,linus-to-taylor
linus-to-taylor_190.png,FAKE,linus-to-taylor
linus-to-trump_0.png,FAKE,linus-to-trump
linus-to-trump_1.png,FAKE,linus-to-trump
linus-to-trump_2.png,FAKE,linus-to-trump
linus-to-trump_3.png,FAKE,linus-to-trump
linus-to-trump_4.png,FAKE,linus-to-trump
linus-to-trump_5.png,FAKE,linus-to-trump
linus-to-trump_6.png,FAKE,linus-to-trump
linus-to-trump_7.png,FAKE,linus-to-trump
linus-to-trump_8.png,FAKE,linus-to-trump
linus-to-trump_9.png,FAKE,linus-to-trump
linus-to-trump_10.png,FAKE,linus-to-trump
linus-to-trump_11.png,FAKE,linus-to-trump
linus-to-trump_12.png,FAKE,linus-to-trump
linus-to-trump_13.png,FAKE,linus-to-trump
linus-to-trump_14.png,FAKE,linus-to-trump
linus-to-trump_15.png,FAKE,linus-to-trump
linus-to-trump_16.png,FAKE,linus-to-trump
linus-to-trump_17.png,FAKE,linus-to-trump
linus-to-trump_18.png,FAKE,linus-to-trump
linus-to-trump_19.png,FAKE,linus-to-trump
linus-to-trump_20.png,FAKE,linus-to-trump
linus-to-trump_21.png,FAKE,linus-to-trump
linus-to-trump_22.png,FAKE,linus-to-trump
linus-to-trump_23.png,FAKE,linus-to-trump
linus-to-trump_24.png,FAKE,linus-to-trump
linus-to-trump_25.png,FAKE,linus-to-trump
linus-to-trump_26.png,FAKE,linus-to-trump
linus-to-trump_27.png,FAKE,linus-to-trump
linus-to-trump_28.png,FAKE,linus-to-trump
linus-to-trump_29.png,FAKE,linus-to-trump
linus-to-trump_30.png,FAKE,linus-to-trump
linus-to-trump_31.png,FAKE,linus-to-trump
linus-to-trump_32.png,FAKE,linus-to-trump
linus-to-trump_33.png,FAKE,linus-to-trump
linus-to-trump_34.png,FAKE,linus-to-trump
linus-to-trump_35.png,FAKE,linus-to-trump
linus-to-trump_36.png,FAKE,linus-to-trump
linus-to-trump_37.png,FAKE,linus-to-trump
linus-to-trump_38.png,FAKE,linus-to-trump
linus-to-trump_39.png,FAKE,linus-to-trump
linus-to-trump_40.png,FAKE,linus-to-trump
linus-to-trump_41.png,FAKE,linus-to-trump
linus-to-trump_42.png,FAKE,linus-to-trump
linus-to-trump_43.png,FAKE,linus-to-trump
linus-to-trump_44.png,FAKE,linus-to-trump
linus-to-trump_45.png,FAKE,linus-to-trump
linus-to-trump_46.png,FAKE,linus-to-trump
linus-to-trump_47.png,FAKE,linus-to-trump
linus-to-trump_48.png,FAKE,linus-to-trump
linus-to-trump_49.png,FAKE,linus-to-trump
linus-to-trump_50.png,FAKE,linus-to-trump
linus-to-trump_51.png,FAKE,linus-to-trump
linus-to-trump_52.png,FAKE,linus-to-trump
linus-to-trump_53.png,FAKE,linus-to-trump
linus-to-trump_54.png,FAKE,linus-to-trump
linus-to-trump_55.png,FAKE,linus-to-trump
linus-to-trump_56.png,FAKE,linus-to-trump
linus-to-trump_57.png,FAKE,linus-to-trump
linus-to-trump_58.png,FAKE,linus-to-trump
linus-to-trump_59.png,FAKE,linus-to-trump
linus-to-trump_60.png,FAKE,linus-to-trump
linus-to-trump_61.png,FAKE,linus-to-trump
linus-to-trump_62.png,FAKE,linus-to-trump
linus-to-trump_63.png,FAKE,linus-to-trump
linus-to-trump_64.png,FAKE,linus-to-trump
linus-to-trump_65.png,FAKE,linus-to-trump
linus-to-trump_66.png,FAKE,linus-to-trump
linus-to-trump_67.png,FAKE,linus-to-trump
linus-to-trump_68.png,FAKE,linus-to-trump
linus-to-trump_69.png,FAKE,linus-to-trump
linus-to-trump_70.png,FAKE,linus-to-trump
linus-to-trump_71.png,FAKE,linus-to-trump
linus-to-trump_72.png,FAKE,linus-to-trump
linus-to-trump_73.png,FAKE,linus-to-trump
linus-to-trump_74.png,FAKE,linus-to-trump
linus-to-trump_75.png,FAKE,linus-to-trump
linus-to-trump_76.png,FAKE,linus-to-trump
linus-to-trump_77.png,FAKE,linus-to-trump
linus-to-trump_78.png,FAKE,linus-to-trump
linus-to-trump_79.png,FAKE,linus-to-trump
linus-to-trump_80.png,FAKE,linus-to-trump
linus-to-trump_81.png,FAKE,linus-to-trump
linus-to-trump_82.png,FAKE,linus-to-trump
linus-to-trump_83.png,FAKE,linus-to-trump
linus-to-trump_84.png,FAKE,linus-to-trump
linus-to-trump_85.png,FAKE,linus-to-trump
linus-to-trump_86.png,FAKE,linus-to-trump
linus-to-trump_87.png,FAKE,linus-to-trump
linus-to-trump_88.png,FAKE,linus-to-trump
linus-to-trump_89.png,FAKE,linus-to-trump
linus-to-trump_90.png,FAKE,linus-to-trump
linus-to-trump_91.png,FAKE,linus-to-trump
linus-to-trump_92.png,FAKE,linus-to-trump
linus-to-trump_93.png,FAKE,linus-to-trump
linus-to-trump_94.png,FAKE,linus-to-trump
linus-to-trump_95.png,FAKE,linus-to-trump
linus-to-trump_96.png,FAKE,linus-to-trump
linus-to-trump_97.png,FAKE,linus-to-trump
linus-to-trump_98.png,FAKE,linus-to-trump
linus-to-trump_99.png,FAKE,linus-to-trump
linus-to-trump_100.png,FAKE,linus-to-trump
linus-to-trump_101.png,FAKE,linus-to-trump
linus-to-trump_102.png,FAKE,linus-to-trump
linus-to-trump_103.png,FAKE,linus-to-trump
linus-to-trump_104.png,FAKE,linus-to-trump
linus-to-trump_105.png,FAKE,linus-to-trump
linus-to-trump_106.png,FAKE,linus-to-trump
linus-to-trump_107.png,FAKE,linus-to-trump
linus-to-trump_108.png,FAKE,linus-to-trump
linus-to-trump_109.png,FAKE,linus-to-trump
linus-to-trump_110.png,FAKE,linus-to-trump
linus-to-trump_111.png,FAKE,linus-to-trump
linus-to-trump_112.png,FAKE,linus-to-trump
linus-to-trump_113.png,FAKE,linus-to-trump
linus-to-trump_114.png,FAKE,linus-to-trump
linus-to-trump_115.png,FAKE,linus-to-trump
linus-to-trump_116.png,FAKE,linus-to-trump
linus-to-trump_117.png,FAKE,linus-to-trump
linus-to-trump_118.png,FAKE,linus-to-trump
linus-to-trump_119.png,FAKE,linus-to-trump
linus-to-trump_120.png,FAKE,linus-to-trump
linus-to-trump_121.png,FAKE,linus-to-trump
linus-to-trump_122.png,FAKE,linus-to-trump
linus-to-trump_123.png,FAKE,linus-to-trump
linus-to-trump_124.png,FAKE,linus-to-trump
linus-to-trump_125.png,FAKE,linus-to-trump
linus-to-trump_126.png,FAKE,linus-to-trump
linus-to-trump_127.png,FAKE,linus-to-trump
linus-to-trump_128.png,FAKE,linus-to-trump
linus-to-trump_129.png,FAKE,linus-to-trump
linus-to-trump_130.png,FAKE,linus-to-trump
linus-to-trump_131.png,FAKE,linus-to-trump
linus-to-trump_132.png,FAKE,linus-to-trump
linus-to-trump_133.png,FAKE,linus-to-trump
linus-to-trump_134.png,FAKE,linus-to-trump
linus-to-trump_135.png,FAKE,linus-to-trump
linus-to-trump_136.png,FAKE,linus-to-trump
linus-to-trump_137.png,FAKE,linus-to-trump
linus-to-trump_138.png,FAKE,linus-to-trump
linus-to-trump_139.png,FAKE,linus-to-trump
linus-to-trump_140.png,FAKE,linus-to-trump
linus-to-trump_141.png,FAKE,linus-to-trump
linus-to-trump_142.png,FAKE,linus-to-trump
linus-to-trump_143.png,FAKE,linus-to-trump
linus-to-trump_144.png,FAKE,linus-to-trump
linus-to-trump_145.png,FAKE,linus-to-trump
linus-to-trump_146.png,FAKE,linus-to-trump
linus-to-trump_147.png,FAKE,linus-to-trump
linus-to-trump_148.png,FAKE,linus-to-trump
linus-to-trump_149.png,FAKE,linus-to-trump
linus-to-trump_150.png,FAKE,linus-to-trump
linus-to-trump_151.png,FAKE,linus-to-trump
linus-to-trump_152.png,FAKE,linus-to-trump
linus-to-trump_153.png,FAKE,linus-to-trump
linus-to-trump_154.png,FAKE,linus-to-trump
linus-to-trump_155.png,FAKE,linus-to-trump
linus-to-trump_156.png,FAKE,linus-to-trump
linus-to-trump_157.png,FAKE,linus-to-trump
linus-to-trump_158.png,FAKE,linus-to-trump
linus-to-trump_159.png,FAKE,linus-to-trump
linus-to-trump_160.png,FAKE,linus-to-trump
linus-to-trump_161.png,FAKE,linus-to-trump
linus-to-trump_162.png,FAKE,linus-to-trump
linus-to-trump_163.png,FAKE,linus-to-trump
linus-to-trump_164.png,FAKE,linus-to-trump
linus-to-trump_165.png,FAKE,linus-to-trump
linus-to-trump_166.png,FAKE,linus-to-trump
linus-to-trump_167.png,FAKE,linus-to-trump
linus-to-trump_168.png,FAKE,linus-to-trump
linus-to-trump_169.png,FAKE,linus-to-trump
linus-to-trump_170.png,FAKE,linus-to-trump
linus-to-trump_171.png,FAKE,linus-to-trump
linus-to-trump_172.png,FAKE,linus-to-trump
linus-to-trump_173.png,FAKE,linus-to-trump
linus-to-trump_174.png,FAKE,linus-to-trump
linus-to-trump_175.png,FAKE,linus-to-trump
linus-to-trump_176.png,FAKE,linus-to-trump
linus-to-trump_177.png,FAKE,linus-to-trump
linus-to-trump_178.png,FAKE,linus-to-trump
linus-to-trump_179.png,FAKE,linus-to-trump
linus-to-trump_180.png,FAKE,linus-to-trump
linus-to-trump_181.png,FAKE,linus-to-trump
linus-to-trump_182.png,FAKE,linus-to-trump
linus-to-trump_183.png,FAKE,linus-to-trump
linus-to-trump_184.png,FAKE,linus-to-trump
linus-to-trump_185.png,FAKE,linus-to-trump
linus-to-trump_186.png,FAKE,linus-to-trump
linus-to-trump_187.png,FAKE,linus-to-trump
linus-to-trump_188.png,FAKE,linus-to-trump
linus-to-trump_189.png,FAKE,linus-to-trump
linus-to-trump_190.png,FAKE,linus-to-trump
margot-to-biden_0.png,FAKE,margot-to-biden
margot-to-biden_1.png,FAKE,margot-to-biden
margot-to-biden_2.png,FAKE,margot-to-biden
margot-to-biden_3.png,FAKE,margot-to-biden
margot-to-biden_4.png,FAKE,margot-to-biden
margot-to-biden_5.png,FAKE,margot-to-biden
margot-to-biden_6.png,FAKE,margot-to-biden
margot-to-biden_7.png,FAKE,margot-to-biden
margot-to-biden_8.png,FAKE,margot-to-biden
margot-to-biden_9.png,FAKE,margot-to-biden
margot-to-biden_10.png,FAKE,margot-to-biden
margot-to-biden_11.png,FAKE,margot-to-biden
margot-to-biden_12.png,FAKE,margot-to-biden
margot-to-biden_13.png,FAKE,margot-to-biden
margot-to-biden_14.png,FAKE,margot-to-biden
margot-to-biden_15.png,FAKE,margot-to-biden
margot-to-biden_16.png,FAKE,margot-to-biden
margot-to-biden_17.png,FAKE,margot-to-biden
margot-to-biden_18.png,FAKE,margot-to-biden
margot-to-biden_19.png,FAKE,margot-to-biden
margot-to-biden_20.png,FAKE,margot-to-biden
margot-to-biden_21.png,FAKE,margot-to-biden
margot-to-biden_22.png,FAKE,margot-to-biden
margot-to-biden_23.png,FAKE,margot-to-biden
margot-to-biden_24.png,FAKE,margot-to-biden
margot-to-biden_25.png,FAKE,margot-to-biden
margot-to-biden_26.png,FAKE,margot-to-biden
margot-to-linus_0.png,FAKE,margot-to-linus
margot-to-linus_1.png,FAKE,margot-to-linus
margot-to-linus_2.png,FAKE,margot-to-linus
margot-to-linus_3.png,FAKE,margot-to-linus
margot-to-linus_4.png,FAKE,margot-to-linus
margot-to-linus_5.png,FAKE,margot-to-linus
margot-to-linus_6.png,FAKE,margot-to-linus
margot-to-linus_7.png,FAKE,margot-to-linus
margot-to-linus_8.png,FAKE,margot-to-linus
margot-to-linus_9.png,FAKE,margot-to-linus
margot-to-linus_10.png,FAKE,margot-to-linus
margot-to-linus_11.png,FAKE,margot-to-linus
margot-to-linus_12.png,FAKE,margot-to-linus
margot-to-linus_13.png,FAKE,margot-to-linus
margot-to-linus_14.png,FAKE,margot-to-linus
margot-to-linus_15.png,FAKE,margot-to-linus
margot-to-linus_16.png,FAKE,margot-to-linus
margot-to-linus_17.png,FAKE,margot-to-linus
margot-to-linus_18.png,FAKE,margot-to-linus
margot-to-linus_19.png,FAKE,margot-to-linus
margot-to-linus_20.png,FAKE,margot-to-linus
margot-to-linus_21.png,FAKE,margot-to-linus
margot-to-linus_22.png,FAKE,margot-to-linus
margot-to-linus_23.png,FAKE,margot-to-linus
margot-to-linus_24.png,FAKE,margot-to-linus
margot-to-linus_25.png,FAKE,margot-to-linus
margot-to-linus_26.png,FAKE,margot-to-linus
margot-to-musk_0.png,FAKE,margot-to-musk
margot-to-musk_1.png,FAKE,margot-to-musk
margot-to-musk_2.png,FAKE,margot-to-musk
margot-to-musk_3.png,FAKE,margot-to-musk
margot-to-musk_4.png,FAKE,margot-to-musk
margot-to-musk_5.png,FAKE,margot-to-musk
margot-to-musk_6.png,FAKE,margot-to-musk
margot-to-musk_7.png,FAKE,margot-to-musk
margot-to-musk_8.png,FAKE,margot-to-musk
margot-to-musk_9.png,FAKE,margot-to-musk
margot-to-musk_10.png,FAKE,margot-to-musk
margot-to-musk_11.png,FAKE,margot-to-musk
margot-to-musk_12.png,FAKE,margot-to-musk
margot-to-musk_13.png,FAKE,margot-to-musk
margot-to-musk_14.png,FAKE,margot-to-musk
margot-to-musk_15.png,FAKE,margot-to-musk
margot-to-musk_16.png,FAKE,margot-to-musk
margot-to-musk_17.png,FAKE,margot-to-musk
margot-to-musk_18.png,FAKE,margot-to-musk
margot-to-musk_19.png,FAKE,margot-to-musk
margot-to-musk_20.png,FAKE,margot-to-musk
margot-to-musk_21.png,FAKE,margot-to-musk
margot-to-musk_22.png,FAKE,margot-to-musk
margot-to-musk_23.png,FAKE,margot-to-musk
margot-to-musk_24.png,FAKE,margot-to-musk
margot-to-musk_25.png,FAKE,margot-to-musk
margot-to-musk_26.png,FAKE,margot-to-musk
margot-to-obama_0.png,FAKE,margot-to-obama
margot-to-obama_1.png,FAKE,margot-to-obama
margot-to-obama_2.png,FAKE,margot-to-obama
margot-to-obama_3.png,FAKE,margot-to-obama
margot-to-obama_4.png,FAKE,margot-to-obama
margot-to-obama_5.png,FAKE,margot-to-obama
margot-to-obama_6.png,FAKE,margot-to-obama
margot-to-obama_7.png,FAKE,margot-to-obama
margot-to-obama_8.png,FAKE,margot-to-obama
margot-to-obama_9.png,FAKE,margot-to-obama
margot-to-obama_10.png,FAKE,margot-to-obama
margot-to-obama_11.png,FAKE,margot-to-obama
margot-to-obama_12.png,FAKE,margot-to-obama
margot-to-obama_13.png,FAKE,margot-to-obama
margot-to-obama_14.png,FAKE,margot-to-obama
margot-to-obama_15.png,FAKE,margot-to-obama
margot-to-obama_16.png,FAKE,margot-to-obama
margot-to-obama_17.png,FAKE,margot-to-obama
margot-to-obama_18.png,FAKE,margot-to-obama
margot-to-obama_19.png,FAKE,margot-to-obama
margot-to-obama_20.png,FAKE,margot-to-obama
margot-to-obama_21.png,FAKE,margot-to-obama
margot-to-obama_22.png,FAKE,margot-to-obama
margot-to-obama_23.png,FAKE,margot-to-obama
margot-to-obama_24.png,FAKE,margot-to-obama
margot-to-obama_25.png,FAKE,margot-to-obama
margot-to-obama_26.png,FAKE,margot-to-obama
margot-to-ryan_0.png,FAKE,margot-to-ryan
margot-to-ryan_1.png,FAKE,margot-to-ryan
margot-to-ryan_2.png,FAKE,margot-to-ryan
margot-to-ryan_3.png,FAKE,margot-to-ryan
margot-to-ryan_4.png,FAKE,margot-to-ryan
margot-to-ryan_5.png,FAKE,margot-to-ryan
margot-to-ryan_6.png,FAKE,margot-to-ryan
margot-to-ryan_7.png,FAKE,margot-to-ryan
margot-to-ryan_8.png,FAKE,margot-to-ryan
margot-to-ryan_9.png,FAKE,margot-to-ryan
margot-to-ryan_10.png,FAKE,margot-to-ryan
margot-to-ryan_11.png,FAKE,margot-to-ryan
margot-to-ryan_12.png,FAKE,margot-to-ryan
margot-to-ryan_13.png,FAKE,margot-to-ryan
margot-to-ryan_14.png,FAKE,margot-to-ryan
margot-to-ryan_15.png,FAKE,margot-to-ryan
margot-to-ryan_16.png,FAKE,margot-to-ryan
margot-to-ryan_17.png,FAKE,margot-to-ryan
margot-to-ryan_18.png,FAKE,margot-to-ryan
margot-to-ryan_19.png,FAKE,margot-to-ryan
margot-to-ryan_20.png,FAKE,margot-to-ryan
margot-to-ryan_21.png,FAKE,margot-to-ryan
margot-to-ryan_22.png,FAKE,margot-to-ryan
margot-to-ryan_23.png,FAKE,margot-to-ryan
margot-to-ryan_24.png,FAKE,margot-to-ryan
margot-to-ryan_25.png,FAKE,margot-to-ryan
margot-to-ryan_26.png,FAKE,margot-to-ryan
margot-to-taylor_0.png,FAKE,margot-to-taylor
margot-to-taylor_1.png,FAKE,margot-to-taylor
margot-to-taylor_2.png,FAKE,margot-to-taylor
margot-to-taylor_3.png,FAKE,margot-to-taylor
margot-to-taylor_4.png,FAKE,margot-to-taylor
margot-to-taylor_5.png,FAKE,margot-to-taylor
margot-to-taylor_6.png,FAKE,margot-to-taylor
margot-to-taylor_7.png,FAKE,margot-to-taylor
margot-to-taylor_8.png,FAKE,margot-to-taylor
margot-to-taylor_9.png,FAKE,margot-to-taylor
margot-to-taylor_10.png,FAKE,margot-to-taylor
margot-to-taylor_11.png,FAKE,margot-to-taylor
margot-to-taylor_12.png,FAKE,margot-to-taylor
margot-to-taylor_13.png,FAKE,margot-to-taylor
margot-to-taylor_14.png,FAKE,margot-to-taylor
margot-to-taylor_15.png,FAKE,margot-to-taylor
margot-to-taylor_16.png,FAKE,margot-to-taylor
margot-to-taylor_17.png,FAKE,margot-to-taylor
margot-to-taylor_18.png,FAKE,margot-to-taylor
margot-to-taylor_19.png,FAKE,margot-to-taylor
margot-to-taylor_20.png,FAKE,margot-to-taylor
margot-to-taylor_21.png,FAKE,margot-to-taylor
margot-to-taylor_22.png,FAKE,margot-to-taylor
margot-to-taylor_23.png,FAKE,margot-to-taylor
margot-to-taylor_24.png,FAKE,margot-to-taylor
margot-to-taylor_25.png,FAKE,margot-to-taylor
margot-to-taylor_26.png,FAKE,margot-to-taylor
margot-to-trump_0.png,FAKE,margot-to-trump
margot-to-trump_1.png,FAKE,margot-to-trump
margot-to-trump_2.png,FAKE,margot-to-trump
margot-to-trump_3.png,FAKE,margot-to-trump
margot-to-trump_4.png,FAKE,margot-to-trump
margot-to-trump_5.png,FAKE,margot-to-trump
margot-to-trump_6.png,FAKE,margot-to-trump
margot-to-trump_7.png,FAKE,margot-to-trump
margot-to-trump_8.png,FAKE,margot-to-trump
margot-to-trump_9.png,FAKE,margot-to-trump
margot-to-trump_10.png,FAKE,margot-to-trump
margot-to-trump_11.png,FAKE,margot-to-trump
margot-to-trump_12.png,FAKE,margot-to-trump
margot-to-trump_13.png,FAKE,margot-to-trump
margot-to-trump_14.png,FAKE,margot-to-trump
margot-to-trump_15.png,FAKE,margot-to-trump
margot-to-trump_16.png,FAKE,margot-to-trump
margot-to-trump_17.png,FAKE,margot-to-trump
margot-to-trump_18.png,FAKE,margot-to-trump
margot-to-trump_19.png,FAKE,margot-to-trump
margot-to-trump_20.png,FAKE,margot-to-trump
margot-to-trump_21.png,FAKE,margot-to-trump
margot-to-trump_22.png,FAKE,margot-to-trump
margot-to-trump_23.png,FAKE,margot-to-trump
margot-to-trump_24.png,FAKE,margot-to-trump
margot-to-trump_25.png,FAKE,margot-to-trump
margot-to-trump_26.png,FAKE,margot-to-trump
musk-to-biden_0.png,FAKE,musk-to-biden
musk-to-biden_1.png,FAKE,musk-to-biden
musk-to-biden_2.png,FAKE,musk-to-biden
musk-to-biden_3.png,FAKE,musk-to-biden
musk-to-biden_4.png,FAKE,musk-to-biden
musk-to-biden_5.png,FAKE,musk-to-biden
musk-to-biden_6.png,FAKE,musk-to-biden
musk-to-biden_7.png,FAKE,musk-to-biden
musk-to-biden_8.png,FAKE,musk-to-biden
musk-to-biden_9.png,FAKE,musk-to-biden
musk-to-biden_10.png,FAKE,musk-to-biden
musk-to-biden_11.png,FAKE,musk-to-biden
musk-to-biden_12.png,FAKE,musk-to-biden
musk-to-biden_13.png,FAKE,musk-to-biden
musk-to-biden_14.png,FAKE,musk-to-biden
musk-to-biden_15.png,FAKE,musk-to-biden
musk-to-biden_16.png,FAKE,musk-to-biden
musk-to-biden_17.png,FAKE,musk-to-biden
musk-to-biden_18.png,FAKE,musk-to-biden
musk-to-biden_19.png,FAKE,musk-to-biden
musk-to-biden_20.png,FAKE,musk-to-biden
musk-to-biden_21.png,FAKE,musk-to-biden
musk-to-biden_22.png,FAKE,musk-to-biden
musk-to-biden_23.png,FAKE,musk-to-biden
musk-to-biden_24.png,FAKE,musk-to-biden
musk-to-biden_25.png,FAKE,musk-to-biden
musk-to-biden_26.png,FAKE,musk-to-biden
musk-to-biden_27.png,FAKE,musk-to-biden
musk-to-biden_28.png,FAKE,musk-to-biden
musk-to-biden_29.png,FAKE,musk-to-biden
musk-to-biden_30.png,FAKE,musk-to-biden
musk-to-biden_31.png,FAKE,musk-to-biden
musk-to-biden_32.png,FAKE,musk-to-biden
musk-to-biden_33.png,FAKE,musk-to-biden
musk-to-biden_34.png,FAKE,musk-to-biden
musk-to-biden_35.png,FAKE,musk-to-biden
musk-to-biden_36.png,FAKE,musk-to-biden
musk-to-biden_37.png,FAKE,musk-to-biden
musk-to-biden_38.png,FAKE,musk-to-biden
musk-to-biden_39.png,FAKE,musk-to-biden
musk-to-biden_40.png,FAKE,musk-to-biden
musk-to-biden_41.png,FAKE,musk-to-biden
musk-to-biden_42.png,FAKE,musk-to-biden
musk-to-biden_43.png,FAKE,musk-to-biden
